score,dx,dy
0.8518751859664917,-175.53191489361706,-159.57446808510645
0.8494074940681458,-207.44680851063833,-175.5319148936171
0.8473705649375916,-223.4042553191489,-207.44680851063833
0.8472663164138794,-127.65957446808511,-63.829787234042556
0.8461857438087463,-159.57446808510633,-111.70212765957444
0.8440455794334412,-223.40425531914894,-207.44680851063822
0.8438814878463745,-95.74468085106383,-95.74468085106378
0.8428068161010742,-127.65957446808505,-111.70212765957444
0.8422337174415588,-175.531914893617,-175.531914893617
0.8417150974273682,-111.7021276595745,-31.91489361702122
0.8411115407943726,-127.65957446808511,-111.70212765957444
0.8406219482421875,-127.65957446808511,-79.78723404255311
0.8397173881530762,-127.65957446808511,-79.78723404255311
0.8392761945724487,-255.31914893617017,-207.44680851063822
0.8392025232315063,-143.61702127659578,-79.78723404255311
0.8386803865432739,-191.48936170212767,-127.65957446808511
0.8384987115859985,-111.7021276595745,0.0
0.8380962014198303,-159.57446808510633,-143.61702127659566
0.8380609750747681,-159.57446808510633,-95.74468085106389
0.8379622101783752,-143.61702127659578,-111.70212765957444
0.8370680212974548,-111.7021276595745,-79.78723404255311
0.8370154500007629,-239.36170212765956,-175.5319148936171
0.8366743922233582,-111.7021276595745,-47.87234042553189
0.8366358280181885,-127.65957446808511,-143.61702127659566
0.8362424373626709,-143.61702127659578,-127.65957446808511
0.835468590259552,-175.53191489361706,-111.70212765957444
0.8353180289268494,-111.7021276595745,-47.87234042553189
0.8349932432174683,-175.531914893617,-127.65957446808511
0.8348256945610046,-159.5744680851064,-47.87234042553189
0.8343012928962708,-223.40425531914894,-191.48936170212778
0.8339909911155701,-143.61702127659572,-111.70212765957444
0.8339065313339233,-175.531914893617,-95.74468085106378
0.8330888748168945,-159.5744680851064,-15.957446808510667
0.832470178604126,-127.65957446808511,-15.957446808510667
0.8322676420211792,-159.57446808510633,-63.829787234042556
0.8319666385650635,-175.531914893617,-111.70212765957444
0.8318835496902466,-111.7021276595745,-15.957446808510554
0.8312329649925232,-143.61702127659578,111.70212765957444
0.8312020301818848,-191.48936170212767,-143.61702127659578
0.8311108946800232,-175.531914893617,-143.61702127659566
0.8309903144836426,-159.5744680851064,63.829787234042556
0.8309592008590698,-143.61702127659572,-79.78723404255311
0.8296908736228943,-175.531914893617,-143.61702127659578
0.8296156525611877,-175.53191489361706,-79.78723404255311
0.8296017050743103,-111.7021276595745,-15.957446808510554
0.8290054798126221,-143.61702127659578,-143.61702127659578
0.828317403793335,-127.65957446808511,15.957446808510667
0.8282871842384338,-191.4893617021276,-47.87234042553189
0.8281570076942444,-159.5744680851064,79.78723404255322
0.827876627445221,-175.53191489361706,-127.65957446808511
0.8274675607681274,-191.4893617021276,-111.70212765957444
0.8272646069526672,-143.61702127659566,-143.61702127659566
0.8269241452217102,-207.44680851063833,-159.57446808510633
0.8262897729873657,-175.531914893617,-127.65957446808511
0.8260857462882996,-159.57446808510633,-127.65957446808511
0.825480043888092,-207.44680851063822,-127.65957446808511
0.8245266675949097,-159.57446808510633,-63.829787234042556
0.824167013168335,-207.44680851063833,-95.74468085106378
0.8239498734474182,-143.61702127659566,-111.70212765957444
0.8235237002372742,-175.531914893617,-143.61702127659566
0.8234491348266602,-207.44680851063828,-143.61702127659578
0.8233054876327515,-159.57446808510633,-95.74468085106389
0.823177695274353,-127.65957446808511,-95.74468085106389
0.8228769302368164,-111.70212765957444,-111.70212765957444
0.8226419687271118,-191.48936170212767,-111.70212765957444
0.8222492337226868,-207.44680851063828,-47.87234042553189
0.8221776485443115,-159.5744680851064,15.957446808510667
0.8216964602470398,-159.57446808510633,-63.829787234042556
0.8216618895530701,-175.531914893617,-175.531914893617
0.8216009140014648,-111.7021276595745,-31.914893617021335
0.8213856816291809,-191.48936170212767,-143.61702127659566
0.8211983442306519,-159.57446808510633,-31.914893617021335
0.8209859132766724,-239.36170212765956,-191.48936170212767
0.8209186792373657,-191.48936170212767,79.78723404255322
0.820541501045227,-303.19148936170217,-223.4042553191489
0.82053142786026,-175.531914893617,79.78723404255322
0.8198907971382141,-175.53191489361706,0.0
0.8198126554489136,-223.4042553191489,-223.4042553191489
0.8195489645004272,-207.44680851063822,-95.74468085106389
0.8195379972457886,-207.44680851063822,-143.61702127659566
0.8194202184677124,-175.53191489361706,-47.87234042553189
0.8192079067230225,-207.44680851063828,31.914893617021335
0.8191937804222107,-207.44680851063828,0.0
0.8191673159599304,-223.4042553191489,-127.65957446808511
0.818676769733429,-191.48936170212767,-79.78723404255311
0.8181936740875244,-239.36170212765956,-175.5319148936171
0.8180975317955017,-127.65957446808511,47.87234042553189
0.8179270029067993,-271.27659574468083,-207.44680851063822
0.817852795124054,-175.531914893617,159.5744680851064
0.8177781105041504,-367.02127659574467,-191.48936170212778
0.8177196383476257,-207.44680851063828,-31.91489361702122
0.8176495432853699,-223.4042553191489,-111.70212765957444
0.8175929188728333,-335.10638297872345,-207.44680851063833
0.8170034289360046,-255.31914893617022,-127.65957446808511
0.8167767524719238,-287.23404255319144,31.91489361702122
0.8167449831962585,-159.57446808510633,31.914893617021335
0.816737711429596,-287.23404255319144,-207.44680851063822
0.816631555557251,-351.0638297872341,-143.61702127659578
0.8165310621261597,-207.44680851063822,-175.531914893617
0.8165157437324524,-175.531914893617,111.7021276595745
0.8163659572601318,-255.31914893617022,-207.44680851063822
0.8161290287971497,-207.44680851063822,-111.70212765957444
0.8159888386726379,-271.2765957446809,-175.531914893617
0.8159703016281128,-271.2765957446809,-175.5319148936171
0.8158697485923767,-303.1914893617021,-143.61702127659566
0.8158661723136902,-271.2765957446809,-95.74468085106389
0.8157439231872559,-335.10638297872345,-143.61702127659566
0.8157305121421814,-207.44680851063828,-79.78723404255311
0.8156952261924744,-159.57446808510633,0.0
0.8153641223907471,-191.48936170212767,-31.914893617021335
0.8152815699577332,-175.531914893617,47.872340425532
0.8150767087936401,-127.65957446808511,-63.829787234042556
0.8149769902229309,-255.31914893617022,-47.87234042553189
0.8148693442344666,-127.65957446808511,47.872340425532
0.8146568536758423,-287.23404255319144,-47.87234042553189
0.8144267797470093,-223.40425531914894,0.0
0.8143837451934814,-207.44680851063828,-111.70212765957444
0.8143562078475952,-239.36170212765956,-127.65957446808511
0.8143225908279419,-319.1489361702128,-207.44680851063822
0.8141850829124451,-367.02127659574467,-159.57446808510645
0.8141552209854126,-271.2765957446809,-191.48936170212778
0.8138663172721863,-191.48936170212767,-31.91489361702122
0.813859224319458,-303.1914893617021,-191.48936170212778
0.8137993216514587,-255.31914893617022,-79.78723404255311
0.8137764930725098,-303.1914893617021,-111.70212765957444
0.8136675953865051,-319.1489361702128,-111.70212765957444
0.8136478662490845,-223.404255319149,-143.61702127659566
0.813306987285614,-191.48936170212767,-15.957446808510554
0.8131702542304993,-255.31914893617022,-79.78723404255311
0.8130793571472168,-207.44680851063822,-47.87234042553189
0.8127690553665161,-223.40425531914894,-15.957446808510667
0.8127689361572266,-255.31914893617022,-47.87234042553189
0.8126016855239868,-191.48936170212767,-47.87234042553189
0.812515914440155,-303.1914893617021,-175.531914893617
0.8124415278434753,-159.57446808510645,-79.78723404255311
0.8122840523719788,-223.404255319149,-47.87234042553189
0.8122209310531616,-255.31914893617017,-79.78723404255322
0.8120980262756348,-159.5744680851064,111.7021276595745
0.8120617866516113,-287.23404255319144,-95.74468085106389
0.8120461702346802,-255.31914893617022,-15.957446808510554
0.8119838237762451,-255.31914893617022,-47.87234042553189
0.8118100762367249,-287.23404255319156,-79.78723404255311
0.8112828731536865,-143.61702127659578,63.829787234042556
0.8111854195594788,-287.23404255319144,-127.65957446808511
0.8111628293991089,-335.10638297872345,-191.48936170212778
0.8107777237892151,-207.44680851063822,0.0
0.8106407523155212,-255.31914893617022,31.91489361702122
0.8105049729347229,-367.02127659574467,-159.57446808510645
0.8102472424507141,-239.3617021276596,-15.957446808510554
0.81023770570755,-335.10638297872333,-191.48936170212767
0.8102349042892456,-367.02127659574467,-159.57446808510645
0.8098740577697754,-367.02127659574467,-175.531914893617
0.8096437454223633,-159.5744680851064,143.61702127659578
0.8096289038658142,-367.02127659574467,-191.48936170212767
0.8095486760139465,-191.4893617021276,-63.829787234042556
0.8095184564590454,-255.31914893617022,0.0
0.8095001578330994,-175.531914893617,31.914893617021335
0.8094760775566101,-367.02127659574467,-127.65957446808511
0.8094543218612671,-159.5744680851064,-191.48936170212767
0.8093417286872864,-287.23404255319156,-47.87234042553189
0.8091808557510376,-430.8510638297872,0.0
0.8090581297874451,-303.1914893617021,-47.87234042553189
0.8090560436248779,-303.1914893617021,-207.44680851063822
0.8089221715927124,-367.02127659574467,-127.65957446808511
0.8089099526405334,-239.36170212765956,63.829787234042556
0.8087676763534546,-207.44680851063833,-31.91489361702122
0.8087326884269714,-175.531914893617,-31.914893617021335
0.8084005117416382,-191.4893617021276,15.957446808510667
0.8082577586174011,-255.31914893617022,-15.957446808510554
0.8082524538040161,-239.36170212765956,0.0
0.8081498742103577,-239.36170212765956,-31.914893617021335
0.8079180717468262,-303.1914893617021,-159.57446808510633
0.8079135417938232,-271.2765957446808,-223.404255319149
0.8078454732894897,-255.31914893617022,-127.65957446808511
0.8078181147575378,-239.36170212765956,31.91489361702122
0.8077930808067322,-143.61702127659578,-143.61702127659578
0.8076877593994141,-175.531914893617,0.0
0.8076413869857788,-303.1914893617021,-175.531914893617
0.8075003623962402,-143.61702127659578,15.957446808510667
0.8074018359184265,-159.57446808510645,-15.957446808510554
0.807188868522644,-335.10638297872345,-159.57446808510633
0.8071840405464172,-159.5744680851064,239.3617021276596
0.8070794939994812,-287.23404255319156,-15.957446808510554
0.8069032430648804,-398.9361702127659,-95.74468085106378
0.8068104386329651,-271.2765957446808,-175.531914893617
0.8064121007919312,-255.31914893617017,-15.957446808510667
0.8064042925834656,-287.23404255319144,-159.57446808510633
0.806297242641449,-398.936170212766,-111.70212765957444
0.8062421679496765,-319.1489361702128,-175.531914893617
0.8061990737915039,-207.44680851063833,63.829787234042556
0.8061767220497131,-207.44680851063833,31.91489361702122
0.8060619831085205,-287.23404255319156,-79.78723404255322
0.8059324622154236,-175.531914893617,31.91489361702122
0.8058105707168579,-207.44680851063833,31.914893617021335
0.8057200312614441,-414.89361702127667,-127.65957446808511
0.8056033849716187,-271.2765957446809,79.78723404255322
0.8055161237716675,-319.1489361702128,-47.87234042553189
0.8054478764533997,-239.36170212765956,15.957446808510667
0.8053425550460815,-239.36170212765956,-31.91489361702122
0.8051366806030273,-367.02127659574467,-127.65957446808511
0.8049140572547913,-319.1489361702128,-47.87234042553189
0.8048149943351746,-223.4042553191489,47.872340425532
0.8048139810562134,-367.02127659574467,-143.61702127659578
0.8047996759414673,-335.10638297872333,-31.91489361702122
0.8045739531517029,-175.531914893617,143.61702127659578
0.8045160174369812,-351.063829787234,-15.957446808510554
0.8043493628501892,-143.61702127659578,143.61702127659572
0.8041418194770813,-287.23404255319156,-79.78723404255322
0.8039740324020386,-207.44680851063833,0.0
0.8036738038063049,-319.1489361702127,15.957446808510667
0.803669273853302,-159.5744680851064,223.4042553191489
0.803552508354187,-255.31914893617022,-95.74468085106378
0.8032416701316833,-143.61702127659578,47.872340425532
0.802849531173706,-382.97872340425533,-111.70212765957444
0.8024581074714661,-351.0638297872341,-47.87234042553189
0.8019106984138489,-223.40425531914894,15.957446808510667
0.8018230199813843,-287.2340425531915,-47.87234042553189
0.8016205430030823,-287.23404255319156,-63.829787234042556
0.8016006350517273,-351.0638297872341,-79.78723404255322
0.8010990023612976,-382.97872340425533,-47.87234042553189
0.8008398413658142,-239.3617021276596,15.957446808510667
0.8007782697677612,-335.10638297872345,-191.48936170212767
0.8006632924079895,-143.61702127659578,175.53191489361706
0.8006609678268433,-367.02127659574467,-95.74468085106378
0.8005903363227844,-398.9361702127659,-31.91489361702122
0.8002215027809143,-367.02127659574467,0.0
0.8000772595405579,-239.3617021276596,-63.829787234042556
0.8000583052635193,-414.89361702127655,-159.57446808510645
0.7999587655067444,-398.936170212766,-143.61702127659578
0.7997598648071289,-319.1489361702128,-15.957446808510554
0.7994656562805176,-127.65957446808511,159.57446808510633
0.7992372512817383,-207.44680851063833,-79.78723404255311
0.7991626262664795,-351.0638297872341,-15.957446808510554
0.7989953756332397,-398.9361702127659,-63.829787234042556
0.798892617225647,-207.44680851063833,0.0
0.7988855242729187,-127.65957446808511,191.4893617021276
0.7988033890724182,-303.1914893617021,-15.957446808510667
0.7984440922737122,-382.97872340425533,-47.87234042553189
0.7982597351074219,-159.5744680851064,47.87234042553189
0.7981938123703003,-430.8510638297872,-31.91489361702122
0.7981638312339783,-430.8510638297872,-95.74468085106389
0.7975473999977112,-351.0638297872341,-47.87234042553189
0.7975022792816162,-414.89361702127667,-63.829787234042556
0.7974605560302734,-207.44680851063833,31.914893617021335
0.797290027141571,-446.808510638298,31.914893617021335
0.7971296906471252,-239.3617021276596,79.78723404255317
0.7970989942550659,-398.9361702127659,0.0
0.7970247864723206,-478.7234042553191,-63.829787234042556
0.7969887256622314,-446.808510638298,-31.91489361702122
0.7965264320373535,-446.808510638298,-95.74468085106378
0.7961724400520325,-255.31914893617022,79.78723404255322
0.7960656881332397,-414.89361702127655,-111.70212765957444
0.7958462834358215,-446.8085106382978,-127.65957446808511
0.7958331108093262,-159.5744680851064,191.4893617021276
0.7956098318099976,-287.23404255319156,-31.914893617021335
0.7955957651138306,-319.1489361702128,31.91489361702122
0.7955309152603149,-398.9361702127659,31.914893617021335
0.7954517006874084,-446.808510638298,0.0
0.7953739166259766,-398.9361702127659,-127.65957446808511
0.795251190662384,-271.27659574468083,47.87234042553189
0.7952418327331543,-303.1914893617021,79.78723404255322
0.7948287129402161,-430.8510638297872,31.914893617021335
0.7945336103439331,-446.8085106382979,-79.78723404255311
0.7942154407501221,-319.1489361702128,15.957446808510667
0.7942138314247131,-271.2765957446809,47.872340425532
0.7938880920410156,-239.36170212765956,63.829787234042556
0.793678343296051,-143.61702127659578,367.0212765957447
0.7936389446258545,-271.2765957446809,63.829787234042556
0.7936163544654846,-319.1489361702128,0.0
0.7935749888420105,-303.1914893617021,63.829787234042556
0.7935336828231812,-239.36170212765956,31.914893617021335
0.7933022379875183,-414.89361702127667,-47.87234042553189
0.7932373881340027,-351.0638297872341,-47.87234042553189
0.7930503487586975,-143.61702127659578,207.44680851063833
0.792253851890564,-414.89361702127667,15.957446808510667
0.7921702861785889,-414.89361702127667,47.872340425532
0.7909892201423645,-191.4893617021276,-15.957446808510667
0.7897459864616394,-414.89361702127667,-95.74468085106389
0.7890680432319641,-462.76595744680856,-15.957446808510667
0.788930356502533,-127.65957446808511,223.4042553191489
0.7886790633201599,-430.8510638297872,31.91489361702122
0.788488507270813,79.78723404255322,-223.4042553191489
0.7882077693939209,-382.97872340425533,47.872340425532
0.7881569266319275,-335.10638297872345,63.829787234042556
0.7879489064216614,-446.808510638298,-63.829787234042556
0.7878183126449585,-446.8085106382978,-79.78723404255311
0.7866472005844116,-367.02127659574467,-31.91489361702122
0.7864230275154114,-271.27659574468083,111.70212765957444
0.7863749265670776,-382.97872340425533,-15.957446808510554
0.7861143350601196,-351.063829787234,-15.957446808510554
0.785821795463562,-303.1914893617021,111.7021276595745
0.7853230237960815,-351.063829787234,0.0
0.785091757774353,-446.8085106382978,-47.87234042553189
0.7850149869918823,-255.31914893617017,111.7021276595745
0.7846769094467163,-367.02127659574467,63.829787234042556
0.7845544815063477,-63.8297872340425,-127.65957446808511
0.7840253710746765,-414.89361702127667,-159.57446808510645
0.7838640809059143,-446.8085106382978,-95.74468085106389
0.7828323841094971,-207.44680851063828,127.65957446808511
0.7826585173606873,-478.7234042553191,-95.74468085106389
0.7823380827903748,-223.4042553191489,63.829787234042556
0.7815123796463013,-382.97872340425533,15.957446808510667
0.7807899713516235,79.78723404255322,-191.48936170212778
0.7800690531730652,-303.19148936170217,175.531914893617
0.7795164585113525,-351.0638297872341,-63.829787234042556
0.7791764736175537,-398.9361702127659,63.829787234042556
0.7790023684501648,-478.7234042553191,-63.829787234042556
0.7789779901504517,-367.02127659574467,31.914893617021335
0.7784047722816467,-382.97872340425533,0.0
0.7766551375389099,-319.1489361702127,191.4893617021276
0.7765406966209412,-414.89361702127667,31.91489361702122
0.7763833999633789,-239.3617021276596,159.5744680851064
0.7763819694519043,-382.97872340425533,-47.87234042553189
0.776111900806427,-351.063829787234,31.91489361702122
0.7755559086799622,-414.8936170212766,15.957446808510667
0.774735689163208,-95.74468085106383,127.65957446808505
0.7744202017784119,-382.97872340425533,-31.914893617021335
0.7740087509155273,-287.2340425531915,143.61702127659572
0.7737303376197815,-414.89361702127655,31.91489361702122
0.772330641746521,-255.31914893617017,175.531914893617
0.7717145681381226,-319.1489361702127,95.74468085106378
0.7700912356376648,111.70212765957444,-143.61702127659566
0.7694377899169922,-382.97872340425533,31.91489361702122
0.7677146792411804,-175.531914893617,159.57446808510633
0.767061173915863,-414.89361702127655,-31.914893617021335
0.7648333311080933,-335.10638297872345,143.61702127659578
0.764610767364502,0.0,-159.57446808510633
0.7644039988517761,79.78723404255334,-79.78723404255311
0.7641486525535583,-287.2340425531915,111.70212765957444
0.7626866102218628,31.914893617021335,-191.48936170212767
0.7617790102958679,-287.2340425531915,111.7021276595745
0.7611463069915771,-271.27659574468083,143.61702127659572
0.7605106830596924,-319.1489361702127,175.531914893617
0.7595728039741516,-319.1489361702127,127.65957446808505
0.7582449316978455,-159.5744680851064,127.65957446808505
0.7562564611434937,-287.2340425531915,191.4893617021276
0.75244140625,-143.61702127659578,143.61702127659578
0.7499593496322632,31.91489361702122,0.0
0.7446928024291992,31.914893617021335,-127.65957446808511
0.7083050012588501,191.48936170212767,159.5744680851064
0.6895061731338501,-175.531914893617,159.57446808510633
